one,two,three,four,five
-0.5791148042834892,-0.9812599103552018,-0.9390606502956219,1.7582321675416985,1.3249313944946821,-0.129634130895696
0.14284338115762402,-0.5977799053201162,-2.482896541984567,-2.064254180924578,0.688921408213037,-1.8468660545828375
-0.20140546043483104,-0.5618987084024466,0.7132557502207457,-0.5603765328324013,0.456647223815561,-0.5546685574751526
-0.20968736394850387,0.2609312135266952,1.7657616746665448,-1.579813751897651,-0.24957875805428612,-0.41304110295627056
-1.050847661625643,-0.04466818947772081,1.8073598300454496,1.1582096137523057,2.31868452089523,1.7524863092353733
-0.06739074050686995,0.6240775475766953,1.9240972791408413,-1.5321815293349734,-0.79115683929831,-1.2905334542996085
-0.3698203435846819,-0.723944455275671,0.17998442880145193,-0.5207592120330745,0.2570216880983972,-2.779817174694685
1.6211372118752403,0.18111979032994077,-0.09395504143293494,0.586470583373992,-0.5522724107013821,0.2907432750605874
0.5533360242316246,0.6796367410550251,0.2610803405464667,-0.5045829589456546,-0.5956775095848248,1.9262441977087301
0.07121501958528087,0.5754185703908403,-1.3055406723724883,2.347682328647487,0.6618552220879231,0.045876360519087014
0.1814416512808019,0.5827769988485282,-0.8923961096399582,0.894576553098321,-2.2045317039827594,-0.2497273547425808
-1.2677077683242333,0.2923248186933201,0.016785468835909315,-0.5109156488805326,1.76885188337714,-0.30399858700829396
-0.09086855922180376,0.06056070733189664,-0.5731764950422201,-0.3128439683704704,-0.010879866075144263,-0.0935101022431629
-0.3251266197758222,1.5971919225532762,-0.3299702899351362,-0.6244384552373815,-0.28214549801555866,-1.2577898310930278
0.13388782839284594,0.5159620040752624,-0.582784754032099,0.24398213903512836,-1.563974844718827,0.2944700385120617
0.0881573099352908,0.12019224491576153,-0.7028738423748233,0.2167965166652749,1.4602127799373323,1.6654316009659544
0.5905606820919866,-1.1618341951806932,0.675389144943664,-1.1610416280644753,-1.4905267051047937,0.6572554200951658
-0.11737005123557732,0.2109401834496285,-1.2496873902304955,1.177829719530963,-0.14678144574933635,-1.244739047890202
0.13265804338037718,-1.1437556942520175,-0.8344798957152151,-1.5470040300379149,1.6726082479555453,-0.9681206982085612
-0.49516917605822985,0.014777499501997604,-0.6341211257859107,-0.8422849070429204,-0.9226119346791212,-0.18586351371762094
-0.14124484871963325,-1.4541271394641118,1.0854840274271764,1.1404694854246247,0.6780951163770861,-0.18161869160433985
1.6074152760126343,0.6835666042390409,0.0829948009839829,0.37521238116182587,0.032303173452563456,1.1077645832245115
0.08864838219898703,-0.1896434832844996,-1.4144235493510187,0.1289001657372444,-0.5294152405385412,-0.6994796512464163
-0.6148820949826426,-0.12834395522175082,1.0491675124985378,-0.16145165130029593,0.8000394427633171,-1.6458092248399159
0.7493825768462219,-1.6310072454198015,0.5383003225859943,1.7138236551768784,1.5186976851253748,0.012262479009929736
0.6049991808641368,1.6167398082440583,-0.10079580588029037,0.35745950840057855,-0.013473056090595447,0.5298962736439377
0.38083466996367243,0.26554239966154486,-0.9759967441440898,0.1032532884636452,0.9398115570795071,-0.3218076611897884
0.6200094393360375,-1.0471749167320676,0.31848770772330615,-0.7750031257007161,1.3857834701209988,0.031293175874396915
-0.8716778862987435,0.3378169699250023,0.8261047908447656,-0.17280461760362642,0.20897496991402628,-0.43070190874459074
-1.25410778337333,-0.5216247881244728,0.9664447059303548,-1.9924794614359815,1.4792951981395206,0.8358124304859308
0.3343608070411836,-1.3451614739317126,0.1834006397168116,0.5363997050528689,-0.5540635686494808,1.6460561764387915
-0.15693799103678605,-0.7133175864541705,0.7787930870732073,0.16703325709015504,2.915918700062011,0.016670773512032746
-0.5097701984370637,0.7775475012985146,2.1518690225396613,1.9237695334782987,-0.8608789271280265,0.22551465236566992
-0.25637574452262146,-0.8409576850791454,-0.5101610972253612,0.6869728624103602,0.05134655298981018,0.4129884523294188
-0.30571398038216563,1.4138871366865269,0.8231620638116917,-0.8380059869691712,1.1051460607085883,-0.35244969952101257
-0.7159312849543088,0.45330313530919364,-1.2774399813680075,0.03983590899104555,2.4666150528270427,0.4770193940247403
-1.4352257822619903,0.06283937528543346,0.2825847244534435,-0.03130691305450719,-1.0212764115515105,-0.2670357367848104
-0.5751032777207197,-0.18144992969031304,0.9006477268567792,2.0213376209371443,1.3618295305077666,-1.1270438908116955
-0.5542056333857741,0.10824668033329121,-0.886507948155147,-0.3047213192157023,-0.4441154066224772,1.1084778018643342
0.38485272782704005,-0.11712985178586352,1.201394950597524,-0.4937189868674511,-0.5207849379508633,0.5418230141266029
-0.9934407898651298,0.22782145440017323,-0.32793823766706176,1.0542307219159912,1.5836545807254268,-0.04969446262179893
0.5481599297447448,1.5391879650453537,1.2545814595278415,1.5175498726650702,-0.9327645757550512,-0.7493136265599715
-0.30002999683148435,-0.3999382844536194,-0.32753454797681825,0.7725772839624782,-0.725933499593498,0.8182518662556721
-0.45437330906891804,-0.36055179273049054,0.38126783621144056,0.5391559291755327,-0.03260478293743354,-0.004922377616860857
-0.29018574942711284,0.8290638073750958,0.3465259448600539,1.5653772634659606,1.264751391571479,-0.22386583301715665
0.2422443308754504,-0.5067278262854087,0.8752260952208818,-0.15224065463306835,0.9625239927615561,-0.32460879876197657
-0.5311297567493114,-0.5538082774849291,-1.9198007150098189,-0.187472567901468,-0.6742600095090227,0.8215869585887313
0.4285172723098177,0.3046433337826636,-0.9441141924095258,1.7220196769157567,0.47074508165073436,-0.7577359347879989
